ORIS_Plant_Code,PlantType,cap,OPRNAME,CAPFAC,NAMEPCAP,PLNGENAN,PLNGENOZ,PLNOXAN,PLNOXOZ,PLSO2AN,PLCO2AN,PLCH4AN,PLN2OAN,PLCO2EQA,PLHGAN
60580,Solar PV,5.0,Duke Energy Progress - (NC),0.2188,5.0,"9,585","4,929",,,,,,,,
60581,Solar PV,150.0,Lower Colorado River Authority,0.3072,150.0,"403,654","208,066",,,,,,,,
60582,Solar PV,20.0,City of Tallahassee - (FL),0.2173,20.0,"38,070","17,353",,,,,,,,
60583,Solar PV,79.2,Alabama Power Co,0.2409,79.2,"167,107","91,040",,,,,,,,
60584,Solar PV,17.6,Virginia Electric & Power Co,0.2125,17.6,"32,768","15,881",,,,,,,,
60585,Solar PV,1.0,Walton Electric Member Corp,0.219,1.0,"1,918",972,,,,,,,,
60586,Solar PV,2.5,Walton Electric Member Corp,0.2105,2.5,"4,609","2,337",,,,,,,,
60587,Onshore Wind,184.0,Commonwealth Edison Co,0.4028,184.0,"649,255","200,548",,,,,,,,
60589,Combined Cycle,1858.0,Pennsylvania Electric Co,0.0354,1197.0,"371,609",0,3.0,0.0,0.0,66310.0,5512.0,551.0,66461.0,
60590,Solar PV,54.0,Southern California Edison Co,0.3149,54.0,"148,940","80,791",,,,,,,,
60591,Solar PV,54.0,Southern California Edison Co,0.3292,54.0,"155,729","83,790",,,,,,,,
60592,Onshore Wind,249.9,Public Service Co of Oklahoma,0.4492,249.9,"983,327","366,291",,,,,,,,
60593,Fuel Cell,2.2,United Illuminating Co,0.7623,2.8,"18,697","8,323",,,,,356.0,36.0,,
60594,Onshore Wind,131.1,Southern California Edison Co,0.0059,131.1,"6,728",0,,,,,,,,
60597,Solar PV,5.0,"Duke Energy Carolinas, LLC",0.1926,5.0,"8,434","4,337",,,,,,,,
60598,Solar PV,5.0,"Duke Energy Carolinas, LLC",0.1975,5.0,"8,649","4,447",,,,,,,,
60599,Solar PV,5.0,"Duke Energy Carolinas, LLC",0.1832,5.0,"8,026","4,127",,,,,,,,
60600,Solar PV,5.3,"Duke Energy Carolinas, LLC",0.1994,5.3,"9,256","4,759",,,,,,,,
60602,Solar PV,5.0,"Duke Energy Carolinas, LLC",0.1445,5.0,"6,330","3,255",,,,,,,,
60603,Solar PV,4.1,"UNS Electric, Inc",0.2454,4.4,"9,460","4,979",,,,,,,,
60604,Solar PV,10.0,Delmarva Power,0.2056,10.0,"18,011","8,729",,,,,,,,
60605,Solar PV,1.5,City of Norwich - (CT),0.1231,1.5,"1,617",875,,,,,,,,
60607,Energy Storage,0.8,Groton Dept of Utilities - (CT),0.1386,4.3,"5,220","2,823",,,,,,,,
60607,Solar PV,3.5,Groton Dept of Utilities - (CT),0.1386,4.3,"5,220","2,823",,,,,,,,
60608,Solar PV,1.0,Groton Dept of Utilities - (CT),0.1594,1.0,"1,396",755,,,,,,,,
60609,Energy Storage,0.8,City of Norwich - (CT),0.1258,4.3,"4,738","2,563",,,,,,,,
60609,Solar PV,2.0,City of Norwich - (CT),0.1258,4.3,"4,738","2,563",,,,,,,,
60611,Solar PV,60.0,Virginia Electric & Power Co,0.2325,60.0,"122,208","64,537",,,,,,,,
60612,Solar PV,4.0,Massachusetts Electric Co,0.1863,4.0,"6,529","3,532",,,,,,,,
60613,Solar PV,2.0,Massachusetts Electric Co,0.1804,2.0,"3,160","1,709",,,,,,,,
60614,Solar PV,1.0,Massachusetts Electric Co,0.1666,1.0,"1,459",789,,,,,,,,
60615,Solar PV,3.0,4-County Electric Power Assn,0.1756,3.0,"4,614","2,496",,,,,,,,
60616,Solar PV,8.0,PacifiCorp,0.265,8.0,"18,569","10,151",,,,,,,,
60617,Energy Storage,2.0,Indiana Michigan Power Co,0.0,2.0,0,0,,,,,,,,
60618,Energy Storage,2.0,Ohio Power Co,0.0,2.0,"(1,074)",(475),,,,,,,,
60619,Onshore Wind,85.8,Public Service Co of Colorado,0.3758,600.0,"1,975,124","863,288",,,,,,,,
60620,Onshore Wind,208.3,Westar Energy Inc,0.4786,208.3,"873,230","346,165",,,,,,,,
60621,Solar PV,6.5,NSTAR Electric Company,0.1463,6.5,"8,330","4,506",,,,,,,,
60622,Solar PV,20.0,The Toledo Edison Co,0.2124,20.0,"37,213","20,544",,,,,,,,
60623,Solar PV,50.2,Duke Energy Progress - (NC),0.2341,50.2,"102,924","53,053",,,,,,,,
60624,Solar PV,50.2,Duke Energy Progress - (NC),0.2102,50.2,"92,422","47,836",,,,,,,,
60625,Solar PV,1.2,NSTAR Electric Company,0.1848,1.2,"1,943","1,051",,,,,,,,
60629,Solar PV,2.0,Duke Energy Progress - (NC),0.2166,2.0,"3,795","1,951",,,,,,,,
60631,Solar PV,7.0,Northern States Power Co,0.1257,7.0,"7,706","4,730",,,,,,,,
60632,Solar PV,3.9,Northern States Power Co,0.119,3.9,"4,066","2,496",,,,,,,,
60633,Solar PV,2.0,Duke Energy Progress - (NC),0.2287,2.0,"4,006","2,060",,,,,,,,
60634,Solar PV,5.0,Duke Energy Progress - (NC),0.2285,5.0,"10,008","5,146",,,,,,,,
60635,Solar PV,6.8,Duke Energy Progress - (NC),0.1508,6.8,"8,982","4,619",,,,,,,,
60636,Solar PV,5.0,Duke Energy Progress - (NC),0.2167,5.0,"9,490","4,880",,,,,,,,
60637,Solar PV,26.2,Virginia Electric & Power Co,0.2276,20.0,"39,872","20,502",,,,,,,,
60638,Solar PV,20.9,Virginia Electric & Power Co,0.2351,16.0,"32,950","16,943",,,,,,,,
60639,Onshore Wind,200.0,Westar Energy Inc,0.4571,214.8,"860,162","338,077",,,,,,,,
60640,Solar PV,1.5,Central Maine Power Co,0.1636,1.5,"2,150","1,163",,,,,,,,
60644,Solar PV,1.4,Massachusetts Electric Co,0.1634,1.4,"2,004","1,084",,,,,,,,
60645,Onshore Wind,200.0,Electric Transmission Texas LLC,0.4316,200.0,"756,144","302,429",,,,,,,,
60647,Combustion Turbine,83.69999999999999,Shakopee Public Utilities Comm,0.0517,46.5,"21,066","9,910",238.0,112.0,0.0,10623.0,401.0,40.0,10634.0,
60649,Energy Storage,9.9,Electric Transmission Texas LLC,,9.9,,,,,,,,,,
60651,Solar PV,5.0,Duke Energy Progress - (NC),0.2208,5.0,"9,673","4,974",,,,,,,,
60652,Solar PV,2.3,Wright-Hennepin Coop Elec Assn,0.1305,2.3,"2,629","1,614",,,,,,,,
60653,Solar PV,1.0,Massachusetts Electric Co,0.1699,1.0,"1,488",805,,,,,,,,
60655,Onshore Wind,300.0,KCP&L Greater Missouri Operations Co.,0.4261,300.0,"1,119,737","392,820",,,,,,,,
60656,Energy Storage,19.8,Commonwealth Edison Co,0.0,19.8,(170),(75),,,,,,,,
60657,Onshore Wind,174.0,Cross Texas Transmission,0.4739,174.0,"722,359","274,098",,,,,,,,
60658,Solar PV,69.5,South Carolina Electric&Gas Company,0.2306,71.4,"144,229","72,562",,,,,,,,
60659,Solar PV,10.0,South Carolina Electric&Gas Company,0.226,10.0,"19,794","9,593",,,,,,,,
60660,Energy Storage,6.0,Duke Energy Ohio Inc,0.0,6.0,"(1,629)",(720),,,,,,,,
60661,Energy Storage,20.0,Southern California Edison Co,0.0,20.0,0,0,,,,,,,,
60662,Solar PV,2.0,Baltimore Gas & Electric Co,0.2052,2.0,"3,595","1,742",,,,,,,,
60663,Solar PV,2.0,Baltimore Gas & Electric Co,0.2087,2.0,"3,656","1,772",,,,,,,,
60664,Solar PV,2.0,Baltimore Gas & Electric Co,0.1809,2.0,"3,170","1,536",,,,,,,,
60665,Solar PV,2.0,Baltimore Gas & Electric Co,0.1755,2.0,"3,075","1,490",,,,,,,,
60666,Solar PV,2.0,Baltimore Gas & Electric Co,0.182,2.0,"3,189","1,546",,,,,,,,
60667,Solar PV,2.0,Baltimore Gas & Electric Co,0.1829,2.0,"3,205","1,553",,,,,,,,
60668,Solar PV,2.0,Baltimore Gas & Electric Co,0.2001,2.0,"3,506","1,699",,,,,,,,
60669,Solar PV,2.0,Baltimore Gas & Electric Co,0.1775,2.0,"3,109","1,507",,,,,,,,
60671,Combined Cycle,1052.1,,,,,,,,,,,,,
60672,Onshore Wind,195.8,Kansas City Power & Light Co,0.404,200.9,"710,980","248,916",,,,,,,,
60673,Solar PV,7.9,City of Nixa - (MO),0.216,7.9,"14,951","9,178",,,,,,,,
60675,Energy Storage,1.2,Avista Corp,,1.2,,,,,,,,,,
60677,Solar PV,2.0,Niagara Mohawk Power Corp.,0.1489,2.0,"2,608","1,367",,,,,,,,
60679,Solar PV,10.6,Alabama Power Co,0.1532,10.6,"14,223","7,691",,,,,,,,
60680,Solar PV,7.4,Alabama Power Co,0.1368,7.4,"8,870","4,796",,,,,,,,
60682,Solar PV,50.0,Lower Colorado River Authority,0.2381,50.0,"104,303","52,764",,,,,,,,
60683,Fuel Cell,3.7,Connecticut Light & Power Co,0.3711,3.7,"12,029","5,816",,,,,219.0,22.0,,
60684,Solar PV,1.0,Tucson Electric Power Co,0.2503,1.0,"2,193","1,154",,,,,,,,
60685,Solar PV,1.5,Tucson Electric Power Co,0.2216,1.5,"2,912","1,533",,,,,,,,
60686,Solar PV,1.0,Missouri Basin Muni Power Agny,0.2088,1.0,"1,829","1,123",,,,,,,,
60687,Onshore Wind,200.0,"ITC Great Plains, LLC",0.4968,200.0,"870,347","351,256",,,,,,,,
60688,Onshore Wind,200.0,"ITC Great Plains, LLC",0.5069,200.0,"888,076","361,076",,,,,,,,
60689,Onshore Wind,280.0,Westar Energy Inc,0.4598,280.6,"1,130,116","446,489",,,,,,,,
60690,Energy Storage,30.0,AEP Texas North Company,0.0,30.0,"(3,484)","(1,598)",,,,,,,,
60694,Solar PV,3.0,Northern States Power Co - Minnesota,0.1722,3.0,"4,524","2,777",,,,,,,,
60695,Solar PV,5.0,Northern States Power Co - Minnesota,0.1703,5.0,"7,457","4,578",,,,,,,,
60696,Landfill Gas,3.4,El Paso Electric Co,0.559,3.2,"15,669","6,553",0.0,0.0,3.0,0.0,0.0,0.0,0.0,
60698,Combustion Turbine,91.8,Southern California Edison Co,,141.0,,,,,,,,,,
60699,Energy Storage,2.4,Southern California Edison Co,0.0,2.4,0,0,,,,,,,,
60700,Onshore Wind,1.1,Connecticut Light & Power Co,0.2789,5.0,"12,215","3,432",,,,,,,,
60701,Landfill Gas,8.4,Orlando Utilities Comm,0.4509,9.6,"37,916","15,349",0.0,0.0,8.0,0.0,0.0,0.0,0.0,
60702,Solar PV,17.4,Georgia Power Co,0.185,18.4,"29,822","15,120",,,,,,,,
60703,Landfill Gas,2.0,3 Phases Renewables,0.1361,2.0,"2,385",997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
60704,Solar PV,2.8,Trenton Municipal Utilities - (MO),0.1705,2.8,"4,181","2,567",,,,,,,,
60705,Solar PV,2.8,City of Rolla - (MO),0.1672,2.8,"4,102","2,518",,,,,,,,
60706,Solar PV,2.8,City of Waynesville - (MO),0.1761,2.8,"4,320","2,652",,,,,,,,
60707,Solar PV,2.8,City of Marshall - (MO),0.1694,2.8,"4,155","2,551",,,,,,,,
60708,Solar PV,1.4,Baltimore Gas & Electric Co,0.1695,1.4,"2,079","1,008",,,,,,,,
60709,Solar PV,3.0,Jersey Central Power & Lt Co,0.1492,3.6,"4,704","2,466",,,,,,,,
60710,Solar PV,2.0,Massachusetts Electric Co,0.1808,2.0,"3,167","1,713",,,,,,,,
60711,Solar PV,3.6,Northern States Power Co - Minnesota,0.1484,4.0,"5,200","3,192",,,,,,,,
60712,Solar PV,4.5,Northern States Power Co - Minnesota,0.1542,5.0,"6,755","4,147",,,,,,,,
60713,Solar PV,4.5,Northern States Power Co - Minnesota,0.1564,5.0,"6,848","4,204",,,,,,,,
60714,Solar PV,4.5,Northern States Power Co - Minnesota,0.1641,5.0,"7,188","4,412",,,,,,,,
60715,Solar PV,4.5,Northern States Power Co - Minnesota,0.1236,5.0,"5,414","3,323",,,,,,,,
60716,Solar PV,2.7,Northern States Power Co - Minnesota,0.1631,3.0,"4,285","2,630",,,,,,,,
60717,Solar PV,4.5,Northern States Power Co - Minnesota,0.1516,5.0,"6,639","4,075",,,,,,,,
60719,Solar PV,5.0,,,,,,,,,,,,,
60720,Solar PV,1.5,Public Service Co of Colorado,0.2317,1.5,"3,045","1,610",,,,,,,,
60722,Solar PV,1.7,Public Service Co of Colorado,0.2033,1.7,"3,027","1,601",,,,,,,,
60723,Solar PV,1.5,Public Service Co of Colorado,0.275,1.5,"3,613","1,910",,,,,,,,
60724,Solar PV,1.8,Public Service Co of Colorado,0.2296,1.8,"3,620","1,914",,,,,,,,
60725,Solar PV,1.5,Public Service Co of Colorado,0.2247,1.5,"2,952","1,561",,,,,,,,
60726,Solar PV,1.8,Public Service Co of Colorado,0.2199,1.8,"3,467","1,833",,,,,,,,
60727,Solar PV,4.5,Public Service Elec & Gas Co,0.1571,4.5,"6,194","3,247",,,,,,,,
60728,Solar PV,7.0,Jersey Central Power & Lt Co,0.1928,7.0,"11,825","6,198",,,,,,,,
60729,Solar PV,7.5,Jersey Central Power & Lt Co,0.1913,7.5,"12,565","6,586",,,,,,,,
60730,Solar PV,3.0,Massachusetts Electric Co,0.2165,2.3,"4,361","2,359",,,,,,,,
60731,Solar PV,1.0,NSTAR Electric Company,0.1662,1.0,"1,456",788,,,,,,,,
60732,Solar PV,8.2,Jersey Central Power & Lt Co,0.1415,8.2,"10,165","5,328",,,,,,,,
60733,Solar PV,1.5,Jersey Central Power & Lt Co,0.1651,1.5,"2,170","1,137",,,,,,,,
60734,Solar PV,6.8,Public Service Elec & Gas Co,0.1798,6.8,"10,709","5,613",,,,,,,,
60735,Solar PV,13.6,Delmarva Power & Light Company,0.2131,13.6,"25,385","12,302",,,,,,,,
60736,Solar PV,2.0,Reading Town of,0.1542,2.0,"2,702","1,462",,,,,,,,
60737,Solar PV,6.0,Delmarva Power,0.1906,6.0,"10,019","4,856",,,,,,,,
60738,Solar PV,2.0,Massachusetts Electric Co,0.1574,2.0,"2,758","1,492",,,,,,,,
60739,Solar PV,4.5,Jersey Central Power & Lt Co,0.1586,4.5,"6,252","3,277",,,,,,,,
60740,Solar PV,2.0,Atlantic City Electric Co,0.1726,2.0,"3,024","1,585",,,,,,,,
60741,Solar PV,19.7,Georgia Power Co,0.2489,19.7,"42,947","21,774",,,,,,,,
60742,Combustion Turbine,4.7,Commonwealth Edison Co,0.5623,6.3,"31,033","14,668",54.0,25.0,1.0,20668.0,780.0,78.0,20689.0,
60743,Onshore Wind,160.0,Lower Colorado River Authority,0.4278,160.0,"599,641","236,869",,,,,,,,
60744,Solar PV,2.9,Imperial Irrigation District,0.3365,3.0,"8,842","4,827",,,,,,,,
60745,Solar PV,1.9,Imperial Irrigation District,0.3313,2.0,"5,804","3,168",,,,,,,,
60746,Solar PV,2.5,Jersey Central Power & Lt Co,0.1799,2.5,"3,940","2,065",,,,,,,,
60747,Solar PV,3.1,Jersey Central Power & Lt Co,0.1829,3.1,"4,967","2,604",,,,,,,,
60748,Solar PV,20.0,Idaho Power Co,0.2759,20.0,"48,338","25,560",,,,,,,,
60750,Combustion Turbine,6.0,City of Osawatomie - (KS),0.0006,6.0,31,13,0.0,0.0,0.0,22.0,2.0,0.0,22.0,
60751,Combustion Turbine,6.0,City of Osawatomie - (KS),0.0005,6.0,25,11,0.0,0.0,0.0,18.0,1.0,0.0,18.0,
60752,Solar PV,2.3,Atlantic City Electric Co,0.1677,2.3,"3,378","1,771",,,,,,,,
60753,Solar PV,1.0,Massachusetts Electric Co,0.1781,1.0,"1,560",844,,,,,,,,
60754,Solar PV,1.3,NSTAR Electric Company,0.15,1.3,"1,708",924,,,,,,,,
60755,Solar PV,8.3,Jersey Central Power & Lt Co,0.1899,8.3,"13,810","7,239",,,,,,,,
60756,Solar PV,3.0,NSTAR Electric Company,0.165,3.0,"4,337","2,346",,,,,,,,
60757,Solar PV,2.5,NSTAR Electric Company,0.2019,2.5,"4,421","2,391",,,,,,,,
60759,Solar PV,1.5,Jersey Central Power & Lt Co,0.1424,1.5,"1,871",981,,,,,,,,
60760,Energy Storage,2.0,Southern California Edison Co,0.0,2.0,(507),(214),,,,,,,,
60761,Solar PV,5.0,"Duke Energy Carolinas, LLC",0.2193,5.0,"9,604","4,938",,,,,,,,
60762,Solar PV,6.2,Jersey Central Power & Lt Co,0.1872,6.2,"10,165","5,328",,,,,,,,
60763,Solar PV,3.0,Jersey Central Power & Lt Co,0.1392,3.0,"3,657","1,917",,,,,,,,
60764,Solar PV,12.8,Intermountain Rural Elec Assn,0.2607,12.8,"29,236","15,459",,,,,,,,
60765,Solar PV,1.2,Public Service Elec & Gas Co,0.2204,1.0,"1,931","1,012",,,,,,,,
60766,Solar PV,2.0,Jersey Central Power & Lt Co,0.1272,2.0,"2,229","1,168",,,,,,,,
60768,Combined Cycle,515.0,Arizona Public Service Co,0.5238,619.0,"2,840,032","1,623,126",2107.0,1107.0,24.0,1255176.0,47347.0,4735.0,1256473.0,
60769,Solar PV,1.5,Atlantic City Electric Co,0.19,1.5,"2,496","1,308",,,,,,,,
60771,Solar PV,1.3,Atlantic City Electric Co,0.145,1.3,"1,651",865,,,,,,,,
60772,Solar PV,3.0,Atlantic City Electric Co,0.1721,3.1,"4,673","2,449",,,,,,,,
60774,Solar PV,15.4,Oncor Electric Delivery Company LLC,0.1533,15.4,"20,674","10,714",,,,,,,,
60775,Solar PV,4.4,Western Massachusetts Electric Company,0.0632,6.0,"3,319","1,795",,,,,,,,
60776,Solar PV,1.1,Public Service Elec & Gas Co,0.1133,1.1,"1,092",572,,,,,,,,
60778,Solar PV,5.0,"Duke Energy Carolinas, LLC",0.2058,5.0,"9,015","4,635",,,,,,,,
60779,Solar PV,5.0,Duke Energy Progress - (NC),0.2141,5.0,"9,376","4,821",,,,,,,,
60781,Solar PV,1.0,Public Service Elec & Gas Co,0.1545,1.0,"1,353",709,,,,,,,,
60782,Solar PV,3.1,Virginia Electric & Power Co,0.194,3.1,"5,267","2,708",,,,,,,,
60783,Solar PV,5.0,Virginia Electric & Power Co,0.2377,5.0,"10,411","5,353",,,,,,,,
60785,Geothermal,37.0,Nevada Power Co,0.6438,44.3,"249,836","92,988",,,,,,,,
60787,Solar PV,15.0,Virginia Electric & Power Co,0.2458,15.0,"32,294","16,605",,,,,,,,
60788,Solar PV,8.8,"Duke Energy Florida, Inc",0.2432,8.8,"18,748","8,546",,,,,,,,
60789,Solar PV,30.0,Lower Colorado River Authority,0.2921,30.0,"76,762","39,653",,,,,,,,
60790,Solar PV,3.0,Southern California Edison Co,0.1911,3.0,"5,023","2,742",,,,,,,,
60791,Solar PV,2.0,Anza Electric Coop Inc,0.2821,2.0,"4,943","2,698",,,,,,,,
60792,Landfill Gas,6.6,Nevada Power Co,0.2929,12.0,"30,789","12,877",0.0,0.0,11.0,0.0,0.0,0.0,0.0,
60795,Solar PV,3.9,Northern States Power Co,0.1551,3.9,"5,298","3,252",,,,,,,,
60796,Solar PV,4.9,Northern States Power Co - Minnesota,0.1558,4.9,"6,687","4,105",,,,,,,,
60797,Combustion Turbine,3.2,Commonwealth Edison Co,0.0127,3.2,357,169,17.0,8.0,0.0,589.0,22.0,2.0,590.0,
60798,Solar PV,1.6,Duke Energy Progress - (NC),0.2175,1.6,"3,049","1,568",,,,,,,,
60799,Solar PV,4.5,Massachusetts Electric Co,0.1884,4.5,"7,426","4,017",,,,,,,,
60800,Solar PV,2.0,"Duke Energy Carolinas, LLC",0.1949,2.0,"3,414","1,755",,,,,,,,
60802,Solar PV,1.4,Atlantic City Electric Co,0.1614,1.4,"1,979","1,037",,,,,,,,
60803,Solar PV,1.0,Public Service Elec & Gas Co,0.1521,1.0,"1,332",698,,,,,,,,
60804,Solar PV,1.2,Jersey Central Power & Lt Co,0.1449,1.3,"1,650",865,,,,,,,,
60805,Solar PV,7.4,Jersey Central Power & Lt Co,0.1679,7.4,"10,884","5,705",,,,,,,,
60806,Solar PV,1.7,Public Service Elec & Gas Co,0.1742,1.6,"2,442","1,280",,,,,,,,
60808,Solar PV,3.0,Public Service Elec & Gas Co,0.1648,6.0,"8,659","4,539",,,,,,,,
60809,Solar PV,0.3,Public Service Elec & Gas Co,0.1772,1.0,"1,552",814,,,,,,,,
60810,Solar PV,0.3,Jersey Central Power & Lt Co,0.1181,1.8,"1,862",976,,,,,,,,
60811,Energy Storage,2.0,,,,,,,,,,,,,
60815,Energy Storage,1.0,Western Massachusetts Electric Company,0.1236,4.4,"4,764","2,577",,,,,,,,
60815,Solar PV,3.4,Western Massachusetts Electric Company,0.1236,4.4,"4,764","2,577",,,,,,,,
60816,Solar PV,1.6,NSTAR Electric Company,0.1787,1.6,"2,505","1,355",,,,,,,,
60817,Solar PV,2.0,New York State Elec & Gas Corp,0.1385,2.0,"2,427","1,272",,,,,,,,
60818,Solar PV,2.0,Niagara Mohawk Power Corp.,0.1019,2.0,"1,785",936,,,,,,,,
60820,Solar PV,1.4,The Potomac Edison Company,0.1687,1.4,"2,069","1,003",,,,,,,,
60821,Solar PV,1.3,PacifiCorp,0.1955,1.3,"2,226","1,177",,,,,,,,
60822,Solar PV,4.199999999999999,Salt River Project,0.1034,4.2,"3,804","2,002",,,,,,,,
60823,Solar PV,2.3,Nebraska Public Power District,0.1446,2.3,"2,913","1,788",,,,,,,,
60824,Solar PV,1.0,Imperial Irrigation District,0.2129,1.0,"1,865","1,018",,,,,,,,
60825,Solar PV,74.8,Imperial Irrigation District,0.2864,74.8,"187,688","96,022",,,,,,,,
60830,Solar PV,5.0,Northern States Power Co - Minnesota,0.1611,5.0,"7,054","4,330",,,,,,,,
60832,Solar PV,5.0,Northern States Power Co - Minnesota,0.1503,5.0,"6,584","4,042",,,,,,,,
60833,Solar PV,5.0,Northern States Power Co - Minnesota,0.1439,5.0,"6,302","3,869",,,,,,,,
60834,Solar PV,5.0,Northern States Power Co - Minnesota,0.1716,5.0,"7,517","4,614",,,,,,,,
60835,Solar PV,3.9,Northern States Power Co - Minnesota,0.1525,3.9,"5,211","3,199",,,,,,,,
60836,Solar PV,5.0,Northern States Power Co - Minnesota,0.1678,5.0,"7,349","4,511",,,,,,,,
60837,Solar PV,5.0,Northern States Power Co - Minnesota,0.1267,5.0,"5,548","3,406",,,,,,,,
60838,Solar PV,3.0,Northern States Power Co - Minnesota,0.1375,3.0,"3,614","2,219",,,,,,,,
60839,Solar PV,2.5,Public Service Elec & Gas Co,0.1853,2.5,"4,057","2,127",,,,,,,,
60840,Solar PV,1.6,Public Service Elec & Gas Co,0.1817,1.6,"2,546","1,335",,,,,,,,
60841,Solar PV,1.2,Public Service Elec & Gas Co,0.1939,1.2,"2,038","1,068",,,,,,,,
60842,Solar PV,1.7,Public Service Elec & Gas Co,0.1954,1.7,"2,910","1,525",,,,,,,,
60843,Solar PV,2.6999999999999997,Public Service Elec & Gas Co,0.1324,2.9,"3,363","1,763",,,,,,,,
60844,Solar PV,6.1,Pacific Gas & Electric Co,0.2339,6.1,"12,499","6,823",,,,,,,,
60846,Solar PV,1.1,Sacramento Municipal Util Dist,0.2125,1.1,"2,048","1,118",,,,,,,,
60847,Solar PV,1.2,Potomac Electric Power Co,0.1534,1.2,"1,613",782,,,,,,,,
60848,Solar PV,2.2,Metropolitan Edison Co,0.1566,2.2,"3,018","1,582",,,,,,,,
60849,Solar PV,1.7,Potomac Electric Power Co,0.1525,1.7,"2,271","1,101",,,,,,,,
60851,Solar PV,1.9,Massachusetts Electric Co,0.1962,2.0,"3,437","1,859",,,,,,,,
60852,Solar PV,1.9,Massachusetts Electric Co,0.1933,2.0,"3,387","1,832",,,,,,,,
60853,Solar PV,3.1,Natchez Trace Elec Power Assn,0.1464,3.1,"3,975","2,149",,,,,,,,
60854,Solar PV,4.6,NSTAR Electric Company,0.1874,3.5,"5,747","3,109",,,,,,,,
60855,Solar PV,2.9,Massachusetts Electric Co,0.1676,2.9,"4,258","2,303",,,,,,,,
60856,Onshore Wind,163.0,Oncor Electric Delivery Company LLC,0.3482,163.0,"497,248","202,581",,,,,,,,
60857,Solar PV,1.0,Jersey Central Power & Lt Co,0.1366,1.0,"1,197",627,,,,,,,,
60858,Solar PV,2.0,Massachusetts Electric Co,0.1315,2.0,"2,303","1,246",,,,,,,,
60860,Solar PV,1.0,"Vermont Electric Cooperative, Inc",0.1821,1.0,"1,595",863,,,,,,,,
60861,Solar PV,2.7,Sacramento Municipal Util Dist,0.2208,2.7,"5,223","2,851",,,,,,,,
60863,Solar PV,8.5,Kentucky Utilities Co,0.1942,8.5,"14,457","7,817",,,,,,,,
60864,Solar PV,5.4,"Duke Energy Indiana, LLC",0.1701,5.4,"8,048","4,443",,,,,,,,
60865,Onshore Wind,4.0,Massachusetts Electric Co,0.2572,4.0,"9,012","2,532",,,,,,,,
60866,Solar PV,2.0,NSTAR Electric Company,0.1716,2.0,"3,007","1,626",,,,,,,,
60867,Solar PV,3.3,Western Massachusetts Electric Company,0.2079,3.3,"6,010","3,251",,,,,,,,
60869,Solar PV,9.5,Southern California Edison Co,0.3166,9.5,"26,343","14,380",,,,,,,,
60873,Onshore Wind,168.0,ITC Midwest LLC,0.3646,168.0,"536,616","181,992",,,,,,,,
60874,Solar PV,5.0,Green Mountain Power Corp,0.1711,5.0,"7,494","4,053",,,,,,,,
60875,Solar PV,4.7,Green Mountain Power Corp,0.1749,4.7,"7,201","3,895",,,,,,,,
60876,Solar PV,1.8,Eastern Iowa Light & Power Coop,0.1397,1.8,"2,203","1,352",,,,,,,,
60877,Solar PV,5.0,Green Mountain Power Corp,0.1514,5.0,"6,629","3,586",,,,,,,,
60878,Solar PV,1.9,Massachusetts Electric Co,0.1884,1.9,"3,135","1,696",,,,,,,,
60879,Solar PV,1.7,Massachusetts Electric Co,0.1286,2.0,"2,253","1,219",,,,,,,,
60880,Solar PV,2.0,Connecticut Light & Power Co,0.1787,2.0,"3,130","1,693",,,,,,,,
60881,Solar PV,1.0,"Duke Energy Carolinas, LLC",0.1894,1.1,"1,825",938,,,,,,,,
60883,Onshore Wind,149.0,International Transmission Company DBA I,0.4009,149.0,"523,222","147,123",,,,,,,,
60885,Solar PV,50.0,Nevada Power Co,0.2995,50.0,"131,190","68,891",,,,,,,,
60886,Solar PV,20.0,PacifiCorp,0.2747,20.0,"48,133","25,452",,,,,,,,
60887,Solar PV,1.0,Vernon Electric Coop,0.1577,1.0,"1,381",762,,,,,,,,
60888,Solar PV,1.0,Eau Claire Electric Coop,0.1629,1.0,"1,427",788,,,,,,,,
60889,Solar PV,1.0,Jump River Electric Coop Inc,0.1368,1.0,"1,198",661,,,,,,,,
60890,Solar PV,2.2,St Croix Electric Coop,0.1796,2.2,"3,461","1,911",,,,,,,,
60891,Solar PV,1.1,Vernon Electric Coop,0.1883,1.1,"1,814","1,001",,,,,,,,
60892,Solar PV,1.0,Dunn County Electric Coop,0.1672,1.0,"1,465",809,,,,,,,,
60893,Solar PV,1.0,Scenic Rivers Energy Coop,0.2195,1.0,"1,923","1,062",,,,,,,,
60894,Solar PV,2.0,Taylor Electric Coop - (WI),0.1602,2.0,"2,807","1,550",,,,,,,,
60895,Solar PV,1.5,Oakdale Electric Coop,0.1851,1.5,"2,432","1,343",,,,,,,,
60901,Onshore Wind,250.0,Oncor Electric Delivery Company LLC,0.4378,250.0,"958,805","377,517",,,,,,,,
60902,Onshore Wind,253.0,Oncor Electric Delivery Company LLC,0.4467,253.0,"990,097","382,255",,,,,,,,
60903,Combined Cycle,730.0,Massachusetts Electric Co,0.0764,798.2,"534,128","309,028",16.0,8.0,1.0,235163.0,9131.0,913.0,235413.0,
60904,Solar PV,2.0,New York State Elec & Gas Corp,0.1253,2.0,"2,195","1,151",,,,,,,,
